gender,seniorcitizen,dependents,tenure,phoneservice,multiplelines,internetservice,contract,monthlycharges,churn
female,0,no,1,yes,no,fiber_optic,month-to-month,75.7,yes
female,0,no,2,yes,no,dsl,month-to-month,45.55,no
female,1,yes,11,yes,yes,fiber_optic,month-to-month,78.1,no
female,0,no,12,yes,no,dsl,one_year,19.3,no
female,0,no,70,yes,yes,fiber_optic,two_year,110.5,no
female,1,no,20,yes,yes,fiber_optic,month-to-month,90.8,yes
female,0,no,23,yes,no,dsl,month-to-month,20.3,no
male,1,no,49,yes,yes,dsl,two_year,81.35,no
female,0,yes,4,yes,yes,fiber_optic,month-to-month,97.95,yes
male,0,no,32,yes,yes,fiber_optic,month-to-month,108.15,yes
male,0,yes,2,yes,no,dsl,month-to-month,55.3,no
male,1,no,69,no,no,dsl,two_year,56.55,no
male,0,no,6,yes,no,fiber_optic,month-to-month,80.5,yes
female,0,yes,24,yes,no,dsl,two_year,19.7,no
female,0,no,32,yes,yes,fiber_optic,one_year,104.05,no
female,0,no,27,yes,no,dsl,two_year,52.85,no
female,1,no,27,yes,yes,fiber_optic,month-to-month,104.3,yes
male,0,no,58,yes,yes,fiber_optic,month-to-month,80.65,no
male,0,no,1,yes,no,fiber_optic,month-to-month,71.35,yes
female,0,yes,18,yes,yes,dsl,two_year,24.65,no
female,0,yes,47,yes,no,dsl,two_year,21.3,no
female,0,yes,70,yes,yes,fiber_optic,two_year,110.2,no
female,0,no,13,yes,yes,fiber_optic,month-to-month,89.4,yes
female,0,yes,36,yes,no,dsl,month-to-month,51.05,no
male,0,no,67,yes,no,dsl,two_year,19.8,no
female,0,no,10,yes,no,dsl,month-to-month,19.9,no
male,1,no,19,yes,no,fiber_optic,month-to-month,87.3,no
female,0,yes,71,yes,no,dsl,two_year,19.85,no
male,0,yes,72,yes,yes,dsl,two_year,89.4,no
female,0,yes,48,yes,no,dsl,two_year,20.0,no
male,0,no,1,yes,no,dsl,month-to-month,20.05,no
male,0,yes,18,yes,no,dsl,month-to-month,83.25,no
male,0,no,1,yes,no,dsl,month-to-month,20.6,yes
male,1,no,67,yes,yes,fiber_optic,two_year,102.9,no
male,0,yes,69,no,no,dsl,two_year,39.1,no
male,0,no,19,yes,yes,fiber_optic,month-to-month,99.95,yes
male,1,no,72,yes,yes,fiber_optic,two_year,114.5,no
female,1,no,38,yes,no,dsl,two_year,20.2,no
male,1,no,40,yes,no,dsl,one_year,55.8,no
female,0,yes,61,yes,yes,dsl,two_year,24.2,no
female,0,no,10,yes,yes,fiber_optic,month-to-month,81.0,yes
male,0,no,32,yes,yes,dsl,one_year,72.8,no
female,0,no,21,yes,yes,fiber_optic,month-to-month,99.85,no
female,1,no,59,yes,yes,fiber_optic,one_year,99.5,no
female,1,no,13,yes,no,fiber_optic,month-to-month,70.15,yes
female,0,no,47,yes,no,dsl,two_year,20.25,no
male,0,yes,69,yes,yes,dsl,two_year,26.0,no
male,0,no,2,yes,no,dsl,month-to-month,19.9,no
female,0,yes,22,yes,no,dsl,month-to-month,19.05,no
male,1,no,15,yes,yes,fiber_optic,month-to-month,96.5,no
female,0,no,53,yes,no,dsl,two_year,19.85,no
female,1,no,28,yes,yes,dsl,month-to-month,25.7,no
male,0,no,22,yes,no,dsl,one_year,20.3,no
female,0,no,1,yes,no,fiber_optic,month-to-month,70.15,yes
male,1,no,16,yes,no,fiber_optic,month-to-month,91.55,no
female,0,yes,48,no,no,dsl,two_year,39.4,no
male,1,no,30,yes,yes,fiber_optic,month-to-month,105.7,no
female,0,no,3,yes,no,fiber_optic,month-to-month,70.25,no
male,1,no,57,yes,yes,fiber_optic,two_year,93.75,no
female,1,no,68,yes,yes,fiber_optic,one_year,96.55,yes
female,0,no,23,yes,no,dsl,one_year,60.0,no
female,0,no,65,yes,no,dsl,two_year,59.8,no
male,0,no,44,yes,no,fiber_optic,one_year,90.65,no
female,0,yes,71,yes,yes,fiber_optic,two_year,109.0,no
female,0,no,37,yes,yes,dsl,one_year,68.1,no
female,0,no,12,yes,no,dsl,month-to-month,20.4,no
male,0,yes,69,yes,yes,dsl,two_year,81.95,no
female,0,no,35,yes,no,dsl,month-to-month,60.55,no
male,0,no,5,yes,no,dsl,month-to-month,65.6,no
male,0,yes,58,yes,yes,fiber_optic,two_year,82.5,no
male,0,no,72,yes,yes,dsl,two_year,82.3,no
male,0,no,72,yes,yes,dsl,two_year,68.15,no
female,0,no,1,yes,no,dsl,month-to-month,20.3,no
female,0,no,39,yes,no,fiber_optic,one_year,95.55,yes
male,0,yes,53,yes,no,dsl,one_year,20.2,no
female,0,no,27,yes,no,fiber_optic,month-to-month,89.2,no
female,1,no,1,yes,no,fiber_optic,month-to-month,69.65,yes
female,1,no,1,yes,no,fiber_optic,month-to-month,89.3,yes
female,0,no,18,yes,no,fiber_optic,month-to-month,74.8,no
male,0,yes,46,yes,no,dsl,two_year,20.2,no
female,0,no,72,yes,yes,dsl,two_year,84.4,no
female,0,no,36,yes,no,fiber_optic,month-to-month,87.55,yes
female,0,no,4,no,no,dsl,month-to-month,25.15,no
female,0,no,25,yes,no,dsl,two_year,19.8,no
female,0,yes,40,no,no,dsl,month-to-month,50.85,no
male,0,no,63,yes,yes,fiber_optic,month-to-month,102.4,no
female,1,no,15,yes,no,fiber_optic,month-to-month,96.3,yes
male,0,no,14,yes,yes,dsl,month-to-month,55.5,no
male,1,no,72,yes,yes,fiber_optic,two_year,109.75,no
male,0,no,39,yes,yes,fiber_optic,month-to-month,106.4,no
female,0,yes,47,no,no,dsl,two_year,60.0,no
male,0,no,19,yes,yes,fiber_optic,month-to-month,88.8,no
female,0,no,5,yes,yes,fiber_optic,month-to-month,85.2,yes
female,0,no,13,no,no,dsl,month-to-month,35.1,yes
female,0,no,17,yes,yes,fiber_optic,month-to-month,80.05,no
male,1,no,34,yes,yes,fiber_optic,month-to-month,75.55,no
female,0,no,42,yes,no,dsl,month-to-month,49.55,no
male,0,no,5,yes,yes,fiber_optic,month-to-month,81.3,yes
female,0,yes,71,yes,yes,dsl,two_year,23.9,no
male,1,no,19,yes,no,dsl,month-to-month,66.4,no
female,0,yes,2,yes,no,dsl,month-to-month,19.6,yes
male,0,no,57,yes,no,dsl,two_year,18.8,no
male,0,no,72,yes,yes,fiber_optic,two_year,108.4,no
female,0,no,6,yes,no,fiber_optic,month-to-month,85.95,no
female,0,yes,17,yes,yes,fiber_optic,month-to-month,85.45,yes
male,0,no,61,yes,yes,dsl,two_year,80.9,no
male,0,yes,1,yes,no,fiber_optic,month-to-month,71.0,yes
male,0,yes,48,yes,yes,fiber_optic,two_year,111.8,no
male,0,no,16,yes,no,dsl,month-to-month,20.6,no
male,1,no,9,yes,yes,fiber_optic,month-to-month,85.05,yes
female,0,no,3,yes,no,dsl,month-to-month,44.6,no
male,0,yes,1,yes,no,dsl,month-to-month,44.4,yes
male,0,no,65,yes,yes,fiber_optic,two_year,105.1,no
female,0,yes,70,yes,yes,fiber_optic,two_year,115.15,no
male,0,no,60,yes,no,dsl,one_year,59.8,no
female,0,no,69,yes,yes,dsl,one_year,26.3,no
female,1,no,35,yes,no,fiber_optic,month-to-month,70.55,no
female,0,no,22,yes,no,dsl,month-to-month,20.05,no
male,0,yes,66,yes,yes,dsl,two_year,79.85,no
male,1,no,1,yes,no,fiber_optic,month-to-month,70.3,yes
female,0,no,1,yes,no,fiber_optic,month-to-month,79.35,yes
male,0,yes,34,yes,yes,fiber_optic,month-to-month,90.05,no
female,0,yes,72,yes,yes,dsl,two_year,24.45,no
male,0,yes,31,no,no,dsl,one_year,59.95,no
male,0,yes,30,yes,yes,dsl,one_year,25.35,no
female,0,no,9,yes,no,fiber_optic,month-to-month,90.8,yes
male,0,yes,20,yes,no,fiber_optic,month-to-month,70.45,yes
male,1,no,19,no,no,dsl,month-to-month,34.3,no
female,0,no,65,yes,yes,fiber_optic,month-to-month,105.05,no
female,0,yes,30,yes,no,dsl,two_year,19.3,no
male,0,no,6,yes,no,dsl,one_year,19.15,no
female,0,no,2,no,no,dsl,month-to-month,51.4,no
male,0,yes,53,yes,yes,dsl,month-to-month,71.85,no
male,1,no,7,yes,yes,fiber_optic,month-to-month,75.4,no
female,0,yes,61,yes,no,dsl,one_year,49.7,no
male,1,no,70,no,no,dsl,one_year,45.25,yes
female,0,no,13,yes,yes,dsl,month-to-month,78.75,no
male,1,no,35,yes,yes,fiber_optic,one_year,81.6,no
female,0,no,2,yes,no,fiber_optic,month-to-month,70.4,no
female,0,no,3,yes,yes,fiber_optic,month-to-month,75.8,yes
female,0,no,3,yes,yes,fiber_optic,month-to-month,76.1,no
female,0,no,62,yes,yes,fiber_optic,one_year,94.0,no
male,0,yes,72,yes,yes,fiber_optic,two_year,103.95,no
male,0,no,63,yes,no,dsl,two_year,19.95,no
male,1,no,20,yes,no,fiber_optic,month-to-month,71.3,yes
female,1,no,35,yes,yes,fiber_optic,one_year,110.8,no
male,1,no,21,yes,no,fiber_optic,month-to-month,69.1,yes
male,0,no,62,yes,yes,fiber_optic,one_year,96.1,no
female,0,no,15,yes,yes,dsl,month-to-month,48.8,no
female,0,no,55,yes,no,dsl,month-to-month,50.55,no
female,0,no,11,yes,no,dsl,month-to-month,44.65,no
female,0,yes,17,yes,yes,fiber_optic,month-to-month,88.25,yes
female,0,no,61,yes,no,dsl,one_year,19.45,no
female,0,no,71,yes,yes,dsl,two_year,89.3,no
female,0,no,2,yes,no,fiber_optic,month-to-month,70.0,yes
male,0,no,35,yes,no,dsl,two_year,19.25,no
female,0,no,17,yes,no,fiber_optic,month-to-month,70.5,no
female,0,no,21,yes,yes,fiber_optic,month-to-month,97.35,yes
female,0,no,47,yes,no,dsl,two_year,19.65,no
female,0,no,3,yes,no,dsl,month-to-month,20.85,no
male,0,no,3,yes,no,dsl,month-to-month,19.65,no
male,1,no,44,yes,no,dsl,two_year,19.35,no
female,0,no,1,yes,no,dsl,month-to-month,44.0,no
female,0,yes,44,yes,yes,fiber_optic,one_year,94.4,no
male,0,yes,5,yes,yes,dsl,month-to-month,25.9,yes
male,0,no,24,yes,yes,dsl,month-to-month,55.65,yes
female,0,yes,1,yes,no,fiber_optic,month-to-month,69.65,yes
female,0,no,18,yes,no,fiber_optic,month-to-month,75.4,no
female,0,no,10,yes,yes,fiber_optic,month-to-month,100.6,yes
female,0,no,65,yes,no,dsl,two_year,71.0,no
female,1,no,1,yes,no,fiber_optic,month-to-month,86.0,yes
female,0,no,53,yes,yes,fiber_optic,one_year,106.95,yes
male,0,no,3,yes,no,dsl,one_year,21.2,no
male,0,no,33,yes,no,dsl,two_year,61.05,no
male,0,no,3,no,no,dsl,month-to-month,29.6,yes
female,0,no,34,yes,no,dsl,one_year,79.95,no
female,0,yes,14,yes,no,dsl,two_year,19.7,no
female,0,no,13,yes,no,dsl,month-to-month,20.3,no
male,1,no,46,no,no,dsl,one_year,59.9,yes
male,0,yes,23,yes,yes,dsl,one_year,24.35,no
female,0,yes,47,yes,no,dsl,two_year,19.75,no
male,0,yes,17,yes,no,dsl,month-to-month,50.3,no
female,0,yes,49,yes,yes,fiber_optic,month-to-month,95.6,yes
male,1,no,59,no,no,dsl,month-to-month,50.25,no
female,0,no,69,yes,yes,dsl,two_year,85.35,no
male,0,no,11,no,no,dsl,one_year,41.6,yes
male,0,no,10,yes,no,dsl,month-to-month,51.65,no
male,0,yes,12,yes,yes,dsl,two_year,24.0,no
male,0,no,45,yes,yes,fiber_optic,month-to-month,100.85,yes
female,0,yes,39,yes,no,dsl,month-to-month,59.85,no
male,1,no,71,yes,yes,dsl,two_year,25.45,no
male,0,yes,71,yes,yes,dsl,two_year,23.9,no
female,0,yes,33,yes,yes,dsl,one_year,24.15,no
male,1,no,67,yes,yes,fiber_optic,month-to-month,75.7,no
male,0,yes,37,no,no,dsl,month-to-month,40.2,yes
male,0,yes,49,yes,yes,fiber_optic,month-to-month,84.5,yes
female,0,no,9,yes,no,dsl,month-to-month,50.85,no
male,0,no,52,yes,yes,fiber_optic,two_year,91.6,no
female,0,no,70,yes,yes,fiber_optic,one_year,98.9,no
male,0,no,1,yes,no,fiber_optic,month-to-month,85.0,no
female,1,no,14,yes,yes,fiber_optic,month-to-month,78.95,yes
male,0,no,1,yes,no,dsl,month-to-month,44.3,no
male,0,no,1,yes,no,dsl,month-to-month,20.2,yes
female,0,no,52,yes,yes,fiber_optic,one_year,80.2,no
male,0,no,6,yes,no,dsl,month-to-month,60.9,no
male,0,no,7,no,no,dsl,month-to-month,34.2,no
female,1,no,47,yes,yes,fiber_optic,month-to-month,85.2,yes
female,0,no,26,yes,no,fiber_optic,one_year,87.15,no
male,0,yes,25,yes,no,dsl,month-to-month,54.3,no
male,0,no,69,yes,no,dsl,two_year,19.1,no
female,0,no,72,yes,yes,fiber_optic,two_year,112.75,no
male,0,no,4,yes,no,dsl,month-to-month,19.95,no
male,0,yes,59,yes,no,dsl,two_year,19.5,no
male,0,no,67,yes,no,dsl,two_year,65.55,no
female,1,no,26,yes,no,fiber_optic,month-to-month,78.8,no
female,0,no,27,yes,no,dsl,one_year,78.2,no
male,0,yes,72,yes,yes,fiber_optic,two_year,105.25,no
female,0,no,6,yes,no,fiber_optic,month-to-month,89.25,no
male,0,yes,62,yes,no,dsl,two_year,20.65,no
male,0,no,20,yes,yes,dsl,one_year,68.7,no
male,0,no,6,yes,no,dsl,month-to-month,78.65,no
male,0,no,51,yes,yes,dsl,two_year,24.75,no
female,0,yes,61,yes,no,dsl,two_year,19.75,no
male,1,no,62,yes,yes,fiber_optic,month-to-month,89.1,no
female,0,no,72,yes,yes,fiber_optic,two_year,84.7,no
male,1,no,13,yes,no,fiber_optic,month-to-month,98.0,yes
male,0,no,5,yes,no,fiber_optic,month-to-month,94.45,yes
male,1,no,3,yes,yes,fiber_optic,month-to-month,105.0,yes
female,1,no,26,yes,yes,fiber_optic,month-to-month,93.85,yes
male,1,no,13,yes,no,dsl,month-to-month,59.9,no
female,0,yes,38,yes,no,dsl,two_year,19.95,no
female,1,no,8,yes,yes,fiber_optic,month-to-month,84.0,yes
male,1,yes,34,yes,yes,fiber_optic,month-to-month,108.9,no
male,0,no,18,no,no,dsl,month-to-month,33.6,no
male,0,yes,56,yes,no,fiber_optic,one_year,85.85,no
female,0,no,36,no,no,dsl,month-to-month,34.85,no
female,0,no,9,no,no,dsl,month-to-month,48.75,yes
male,0,no,1,yes,no,fiber_optic,month-to-month,84.85,yes
male,0,no,12,yes,no,dsl,month-to-month,56.65,yes
female,1,yes,57,yes,no,fiber_optic,month-to-month,95.3,no
female,0,no,42,yes,no,dsl,one_year,73.9,yes
female,0,yes,33,yes,yes,dsl,two_year,24.5,yes
male,0,no,70,yes,no,fiber_optic,two_year,84.6,no
female,0,no,68,no,no,dsl,month-to-month,44.95,no
male,0,yes,1,no,no,dsl,month-to-month,24.7,no
female,0,no,37,yes,yes,fiber_optic,month-to-month,100.3,no
female,0,yes,4,yes,yes,dsl,month-to-month,25.45,no
male,0,no,1,yes,no,dsl,month-to-month,50.7,no
male,0,no,20,no,no,dsl,month-to-month,55.0,no
male,0,yes,72,yes,no,dsl,two_year,68.4,no
female,0,no,31,yes,yes,fiber_optic,month-to-month,89.9,yes
male,1,no,18,yes,no,fiber_optic,month-to-month,78.55,yes
male,0,no,11,yes,no,dsl,month-to-month,55.05,no
female,0,yes,33,yes,no,dsl,two_year,19.8,no
female,1,no,62,yes,yes,fiber_optic,one_year,84.45,no
female,0,no,1,no,no,dsl,month-to-month,35.9,no
male,0,no,16,yes,no,fiber_optic,month-to-month,80.75,no
male,0,yes,22,yes,yes,dsl,one_year,78.65,no
female,0,yes,49,yes,no,dsl,month-to-month,61.75,no
male,0,yes,36,yes,no,dsl,one_year,63.7,no
male,0,no,42,yes,yes,fiber_optic,month-to-month,99.45,yes
male,1,no,4,no,no,dsl,month-to-month,25.2,yes
female,0,no,12,yes,yes,dsl,one_year,74.05,yes
female,0,no,31,yes,no,fiber_optic,month-to-month,87.6,no
male,0,no,5,yes,yes,fiber_optic,month-to-month,89.15,no
male,0,yes,66,yes,no,dsl,two_year,20.0,no
female,1,no,15,yes,yes,dsl,month-to-month,55.0,yes
male,0,no,64,yes,yes,fiber_optic,two_year,104.4,no
male,0,yes,10,yes,no,dsl,month-to-month,20.05,no
male,0,yes,7,yes,no,fiber_optic,month-to-month,89.75,yes
male,0,no,29,no,no,dsl,month-to-month,34.3,no
male,0,no,57,yes,no,dsl,two_year,20.65,no
female,0,no,46,yes,yes,fiber_optic,month-to-month,84.25,no
male,0,no,53,yes,no,dsl,two_year,19.65,no
female,0,no,17,yes,no,dsl,one_year,79.85,no
female,0,yes,38,yes,no,dsl,two_year,20.2,no
male,0,no,15,yes,no,dsl,one_year,19.8,no
female,0,no,22,no,no,dsl,month-to-month,50.35,no
male,0,no,14,yes,yes,fiber_optic,month-to-month,85.15,yes
female,0,no,57,yes,yes,dsl,one_year,74.6,no
male,1,no,11,yes,no,fiber_optic,month-to-month,79.15,no
female,0,yes,1,yes,no,dsl,two_year,20.35,no
male,0,yes,12,yes,no,dsl,two_year,21.05,no
male,1,no,3,yes,yes,fiber_optic,month-to-month,94.6,yes
male,0,yes,36,yes,no,fiber_optic,month-to-month,94.7,no
male,0,no,16,yes,no,fiber_optic,month-to-month,94.25,yes
male,0,yes,65,yes,yes,dsl,one_year,72.45,yes
male,0,no,2,yes,no,fiber_optic,month-to-month,74.95,no
female,0,no,42,yes,yes,fiber_optic,month-to-month,105.2,yes
male,0,yes,72,yes,no,fiber_optic,two_year,111.95,no
male,0,no,62,yes,no,dsl,two_year,19.85,no
female,0,no,6,yes,yes,fiber_optic,month-to-month,89.75,no
male,0,no,48,yes,no,dsl,two_year,20.05,no
male,0,no,35,yes,yes,fiber_optic,two_year,108.95,no
male,0,yes,52,yes,no,dsl,one_year,19.65,no
female,0,no,1,no,no,dsl,month-to-month,24.9,no
male,0,no,6,yes,yes,fiber_optic,month-to-month,82.85,yes
female,0,no,71,yes,yes,dsl,two_year,93.2,no
female,0,yes,67,yes,no,fiber_optic,one_year,84.8,no
male,1,no,60,yes,yes,dsl,one_year,71.75,no
male,0,yes,23,no,no,dsl,month-to-month,30.35,no
male,0,yes,39,no,no,dsl,one_year,54.85,no
male,0,yes,15,yes,no,dsl,one_year,19.5,no
male,1,no,53,yes,yes,fiber_optic,month-to-month,103.85,yes
male,0,yes,24,yes,yes,dsl,two_year,24.2,no
female,0,yes,37,yes,no,dsl,month-to-month,19.35,no
female,0,yes,5,yes,no,fiber_optic,month-to-month,83.6,yes
female,1,no,50,yes,yes,fiber_optic,one_year,100.65,no
female,0,no,54,yes,no,fiber_optic,one_year,94.1,no
female,0,no,3,yes,no,fiber_optic,month-to-month,74.55,no
male,0,no,68,yes,yes,fiber_optic,one_year,108.45,yes
male,0,no,5,yes,no,dsl,month-to-month,56.15,no
male,0,no,33,yes,no,dsl,two_year,20.35,no
female,0,no,41,yes,yes,dsl,one_year,80.55,no
female,0,yes,34,no,no,dsl,one_year,61.25,no
female,0,yes,13,yes,no,dsl,month-to-month,20.45,no
female,0,no,20,yes,no,dsl,month-to-month,18.9,no
female,1,no,51,yes,no,dsl,two_year,19.6,no
female,0,no,3,yes,yes,fiber_optic,month-to-month,91.5,yes
female,0,yes,41,yes,no,dsl,month-to-month,45.2,no
female,0,no,13,yes,no,dsl,month-to-month,19.45,no
male,0,yes,35,yes,yes,dsl,two_year,25.45,no
male,0,no,12,yes,no,fiber_optic,month-to-month,80.85,yes
male,0,no,4,yes,no,fiber_optic,month-to-month,94.9,no
female,0,no,43,no,no,dsl,month-to-month,49.05,yes
female,1,yes,12,no,no,dsl,month-to-month,29.3,no
male,1,no,68,yes,yes,fiber_optic,month-to-month,105.3,yes
male,1,no,25,yes,yes,fiber_optic,month-to-month,88.95,yes
female,0,no,7,yes,no,dsl,one_year,20.25,no
male,1,no,66,yes,yes,fiber_optic,one_year,110.85,yes
female,0,no,53,yes,no,fiber_optic,one_year,110.5,no
male,1,no,63,yes,yes,fiber_optic,month-to-month,109.4,no
female,0,yes,70,yes,yes,fiber_optic,two_year,114.2,yes
male,1,no,27,no,no,dsl,month-to-month,36.5,yes
female,0,no,1,yes,no,fiber_optic,month-to-month,70.75,yes
female,0,no,5,yes,no,dsl,month-to-month,19.95,no
female,1,no,37,yes,no,dsl,one_year,19.6,no
male,0,no,3,no,no,dsl,month-to-month,40.15,yes
female,0,yes,12,yes,yes,fiber_optic,month-to-month,76.6,no
female,0,yes,38,yes,no,dsl,one_year,19.6,no
female,0,no,9,yes,no,fiber_optic,month-to-month,85.3,no
male,0,no,13,yes,yes,dsl,month-to-month,65.85,no
male,1,no,29,yes,yes,fiber_optic,month-to-month,94.45,yes
female,0,yes,47,yes,no,dsl,two_year,20.05,no
male,0,no,61,yes,yes,fiber_optic,month-to-month,99.4,no
male,0,no,16,yes,no,dsl,month-to-month,20.0,no
female,0,yes,41,yes,no,dsl,two_year,78.45,no
female,0,yes,43,yes,yes,dsl,two_year,25.1,no
female,0,yes,36,yes,yes,fiber_optic,month-to-month,97.35,yes
female,0,no,6,yes,no,dsl,month-to-month,55.0,no
female,0,no,58,yes,yes,dsl,one_year,71.1,no
male,0,no,19,yes,no,dsl,month-to-month,61.55,no
male,0,no,11,yes,no,dsl,month-to-month,45.9,no
female,0,no,39,no,no,dsl,one_year,40.3,no
female,1,no,8,yes,no,fiber_optic,month-to-month,87.1,no
female,0,yes,26,yes,yes,dsl,month-to-month,49.5,no
female,1,no,53,yes,no,fiber_optic,month-to-month,73.8,no
female,0,yes,70,yes,no,dsl,two_year,19.2,no
male,0,no,1,no,no,dsl,month-to-month,45.3,yes
male,0,no,59,yes,yes,dsl,two_year,25.0,no
male,0,no,2,yes,no,fiber_optic,month-to-month,94.95,yes
male,0,no,7,no,no,dsl,one_year,35.3,no
female,0,yes,12,yes,no,dsl,month-to-month,44.55,yes
male,0,yes,59,yes,no,dsl,one_year,76.75,no
male,0,yes,61,yes,yes,dsl,two_year,81.0,no
male,0,yes,72,yes,yes,fiber_optic,two_year,105.55,no
female,0,yes,13,yes,no,dsl,month-to-month,18.8,no
female,0,yes,64,yes,yes,dsl,one_year,24.9,no
male,0,no,1,no,no,dsl,month-to-month,23.45,yes
female,0,no,10,yes,no,dsl,one_year,64.9,no
female,0,yes,65,yes,no,dsl,one_year,61.35,no
female,0,no,62,yes,yes,fiber_optic,two_year,113.95,no
female,0,no,55,yes,yes,dsl,one_year,90.15,no
female,0,no,25,yes,yes,dsl,month-to-month,54.1,no
male,0,no,1,no,no,dsl,month-to-month,29.7,yes
male,0,no,1,yes,no,dsl,month-to-month,49.8,no
female,0,no,59,yes,yes,fiber_optic,month-to-month,101.1,yes
male,1,yes,64,yes,yes,dsl,two_year,24.4,no
male,0,no,36,yes,yes,fiber_optic,month-to-month,95.0,no
female,0,no,3,yes,yes,dsl,month-to-month,50.65,yes
male,0,no,61,yes,yes,dsl,two_year,69.9,no
male,0,yes,26,no,no,dsl,one_year,39.95,no
female,0,no,1,yes,no,dsl,month-to-month,55.4,yes
female,1,no,1,yes,yes,fiber_optic,month-to-month,90.6,yes
male,0,yes,68,yes,no,fiber_optic,two_year,103.25,no
male,1,no,2,yes,yes,fiber_optic,month-to-month,86.85,yes
female,0,no,72,yes,yes,fiber_optic,two_year,94.25,no
female,0,no,71,no,no,dsl,two_year,47.05,no
male,0,no,57,yes,no,dsl,two_year,20.55,no
male,0,no,4,yes,no,dsl,month-to-month,19.65,no
female,1,no,1,yes,no,fiber_optic,month-to-month,70.2,no
male,0,yes,72,yes,yes,dsl,two_year,81.0,no
male,0,yes,21,yes,yes,dsl,one_year,75.9,no
female,0,yes,71,yes,yes,dsl,two_year,24.7,no
female,1,no,29,yes,yes,fiber_optic,month-to-month,99.05,yes
female,1,no,69,yes,yes,fiber_optic,two_year,110.25,no
female,0,no,64,yes,yes,dsl,two_year,85.0,no
male,0,no,16,yes,no,dsl,month-to-month,19.75,no
female,0,no,4,yes,yes,dsl,one_year,23.9,no
female,0,no,52,yes,yes,fiber_optic,one_year,111.25,yes
male,0,no,2,yes,no,dsl,month-to-month,55.1,yes
male,0,no,1,yes,no,dsl,month-to-month,19.95,no
male,0,no,18,no,no,dsl,month-to-month,25.15,no
female,0,no,2,yes,yes,dsl,month-to-month,54.15,no
female,0,no,19,yes,no,dsl,month-to-month,59.8,no
female,0,no,40,yes,yes,fiber_optic,month-to-month,83.85,no
female,1,yes,66,yes,yes,fiber_optic,one_year,104.9,no
male,0,no,21,yes,yes,fiber_optic,month-to-month,75.3,no
male,0,no,8,yes,no,dsl,month-to-month,66.65,no
female,0,yes,72,yes,no,fiber_optic,two_year,109.5,no
female,0,no,48,yes,yes,dsl,one_year,73.85,no
male,0,no,69,yes,no,dsl,two_year,19.3,no
male,0,no,72,yes,yes,fiber_optic,two_year,118.2,no
female,0,no,14,yes,no,dsl,one_year,51.45,no
male,0,no,6,yes,no,dsl,month-to-month,59.45,no
female,0,yes,8,yes,no,dsl,two_year,19.5,no
female,0,no,17,yes,no,dsl,one_year,19.55,no
male,0,no,65,yes,yes,fiber_optic,one_year,93.55,no
female,0,yes,57,yes,no,dsl,one_year,59.3,no
male,0,no,13,yes,yes,fiber_optic,month-to-month,102.25,yes
male,1,no,19,yes,no,fiber_optic,month-to-month,95.9,yes
female,0,no,56,yes,yes,fiber_optic,one_year,109.8,no
female,0,no,14,yes,no,fiber_optic,month-to-month,78.1,no
male,0,no,52,no,no,dsl,month-to-month,39.9,no
female,0,no,58,yes,no,dsl,two_year,64.9,no
female,1,no,47,yes,yes,fiber_optic,month-to-month,95.05,yes
female,0,no,67,no,no,dsl,month-to-month,53.4,no
male,0,no,2,no,no,dsl,month-to-month,24.9,no
male,1,no,6,yes,no,dsl,month-to-month,44.7,no
male,0,yes,71,yes,yes,fiber_optic,two_year,114.0,no
female,0,yes,46,yes,no,dsl,two_year,20.25,no
female,0,no,5,yes,no,dsl,month-to-month,53.85,yes
male,1,no,67,yes,yes,fiber_optic,month-to-month,83.85,no
male,0,yes,3,yes,no,dsl,month-to-month,20.2,no
female,0,no,3,yes,no,dsl,month-to-month,19.95,no
male,1,no,52,yes,yes,fiber_optic,month-to-month,104.2,yes
female,0,no,42,yes,yes,dsl,month-to-month,50.25,yes
male,0,yes,50,yes,no,dsl,one_year,20.35,no
male,1,no,23,yes,no,fiber_optic,month-to-month,90.0,no
female,0,yes,67,no,no,dsl,two_year,54.2,no
female,0,no,25,yes,no,fiber_optic,month-to-month,99.5,yes
female,1,no,39,yes,no,fiber_optic,one_year,99.1,no
