gender,seniorcitizen,dependents,tenure,phoneservice,multiplelines,internetservice,contract,monthlycharges
female,0,no,17,yes,no,fiber_optic,month-to-month,70.0
male,0,no,4,yes,no,dsl,one_year,19.7
male,0,no,7,yes,yes,fiber_optic,month-to-month,95.0
male,0,yes,72,yes,yes,dsl,two_year,24.1
male,0,yes,4,yes,yes,fiber_optic,month-to-month,101.7
female,0,no,59,yes,yes,fiber_optic,month-to-month,93.35
female,0,yes,18,yes,no,dsl,month-to-month,20.45
female,0,yes,8,yes,no,dsl,month-to-month,54.65
male,0,yes,69,yes,no,dsl,two_year,59.75
female,0,yes,72,yes,yes,fiber_optic,two_year,90.35
female,0,no,62,yes,yes,fiber_optic,month-to-month,101.35
female,0,no,47,yes,no,dsl,month-to-month,58.6
male,0,no,49,yes,yes,dsl,one_year,55.35
male,0,yes,69,yes,yes,dsl,two_year,81.95
female,0,no,10,yes,yes,dsl,month-to-month,24.5
female,0,no,64,yes,yes,dsl,two_year,25.0
female,0,no,27,yes,no,dsl,one_year,19.15
male,0,no,22,yes,yes,dsl,month-to-month,65.05
female,0,no,23,yes,yes,dsl,one_year,73.75
male,0,no,40,yes,no,fiber_optic,month-to-month,80.0
female,0,no,1,yes,no,fiber_optic,month-to-month,70.1
female,0,no,18,yes,yes,fiber_optic,month-to-month,90.0
male,0,no,54,yes,no,fiber_optic,one_year,84.4
female,0,no,1,yes,no,fiber_optic,month-to-month,69.6
male,1,no,7,yes,yes,fiber_optic,month-to-month,74.85
male,0,yes,12,yes,no,dsl,two_year,19.35
male,0,yes,41,yes,yes,fiber_optic,one_year,102.6
male,0,yes,71,yes,no,dsl,two_year,19.6
male,1,no,36,yes,yes,fiber_optic,month-to-month,84.1
male,0,yes,62,yes,no,fiber_optic,two_year,108.15
female,0,no,35,yes,yes,fiber_optic,month-to-month,85.3
male,0,no,14,no,no,dsl,month-to-month,55.0
male,0,yes,31,no,no,dsl,month-to-month,25.0
male,0,no,7,yes,no,fiber_optic,month-to-month,94.25
male,0,no,38,yes,no,dsl,one_year,70.6
male,1,no,72,no,no,dsl,two_year,64.45
female,1,no,68,yes,yes,fiber_optic,month-to-month,100.2
male,0,yes,25,yes,yes,dsl,month-to-month,25.4
male,0,no,31,yes,yes,fiber_optic,month-to-month,81.15
male,0,no,2,yes,yes,fiber_optic,month-to-month,76.5
female,0,no,63,yes,no,dsl,two_year,20.6
male,0,no,2,no,no,dsl,month-to-month,25.05
female,1,no,72,yes,yes,fiber_optic,two_year,109.75
female,0,yes,13,yes,yes,dsl,two_year,88.95
female,0,no,12,yes,no,dsl,one_year,19.3
male,0,no,1,yes,no,dsl,month-to-month,20.1
male,0,no,27,yes,no,dsl,one_year,20.3
female,0,no,1,no,no,dsl,month-to-month,35.0
male,0,yes,5,yes,no,dsl,two_year,20.45
female,0,yes,11,no,no,dsl,one_year,36.05
male,0,no,1,yes,no,dsl,month-to-month,20.6
female,0,no,4,yes,no,dsl,month-to-month,20.15
female,0,no,1,yes,no,dsl,month-to-month,20.7
female,0,no,29,yes,no,dsl,one_year,20.0
male,0,no,40,yes,yes,fiber_optic,month-to-month,104.8
female,0,yes,60,no,no,dsl,two_year,59.85
male,0,yes,23,yes,no,dsl,one_year,20.0
female,0,yes,70,yes,no,dsl,two_year,20.15
male,0,no,51,yes,yes,fiber_optic,one_year,111.55
male,0,no,1,yes,no,fiber_optic,month-to-month,79.5
female,0,no,1,yes,no,fiber_optic,month-to-month,95.85
female,0,no,3,yes,no,dsl,month-to-month,20.2
female,0,no,11,yes,yes,fiber_optic,month-to-month,102.0
female,0,no,58,yes,no,fiber_optic,one_year,106.45
male,0,no,1,yes,no,dsl,month-to-month,19.2
male,0,no,54,yes,yes,fiber_optic,month-to-month,104.3
male,0,no,30,yes,no,fiber_optic,month-to-month,90.25
female,1,yes,32,yes,yes,fiber_optic,month-to-month,91.35
female,0,yes,35,yes,yes,dsl,month-to-month,72.25
male,0,no,17,yes,yes,fiber_optic,one_year,86.75
female,1,no,68,yes,yes,fiber_optic,month-to-month,89.6
male,0,no,24,yes,yes,dsl,month-to-month,55.65
female,1,no,21,yes,yes,dsl,one_year,71.7
female,0,no,3,yes,no,dsl,month-to-month,54.2
female,0,no,29,yes,no,dsl,month-to-month,19.85
female,0,no,7,yes,no,dsl,one_year,59.1
male,0,no,22,yes,no,fiber_optic,month-to-month,94.7
female,0,no,1,yes,yes,fiber_optic,month-to-month,95.65
male,1,no,7,yes,yes,fiber_optic,month-to-month,94.7
male,0,yes,25,yes,yes,dsl,two_year,25.5
male,0,yes,23,yes,no,dsl,one_year,19.65
male,0,no,43,yes,no,dsl,two_year,60.0
male,0,no,11,yes,no,dsl,one_year,61.25
male,0,no,22,yes,no,dsl,one_year,19.6
female,0,no,29,yes,no,fiber_optic,month-to-month,78.9
female,1,no,11,yes,yes,fiber_optic,month-to-month,95.15
male,1,no,59,yes,yes,fiber_optic,month-to-month,93.85
female,0,no,20,yes,no,dsl,month-to-month,18.9
female,0,no,4,yes,no,dsl,month-to-month,50.55
male,0,no,68,no,no,dsl,month-to-month,39.9
male,0,no,3,yes,no,dsl,month-to-month,19.1
male,0,yes,60,yes,yes,dsl,one_year,23.95
female,1,no,29,yes,yes,fiber_optic,month-to-month,99.05
male,0,no,19,yes,no,dsl,one_year,19.7
female,0,no,57,no,no,dsl,month-to-month,58.75
female,0,yes,2,yes,no,dsl,one_year,20.5
male,0,no,1,yes,no,dsl,month-to-month,18.85
female,0,yes,12,yes,no,dsl,month-to-month,19.4
male,0,yes,12,yes,no,dsl,two_year,19.7
female,0,no,48,yes,no,dsl,two_year,55.5
female,0,no,15,yes,no,dsl,month-to-month,58.95
male,0,no,13,yes,yes,fiber_optic,month-to-month,98.15
female,0,no,3,yes,no,dsl,month-to-month,20.85
female,0,yes,29,yes,no,fiber_optic,month-to-month,87.8
female,0,no,1,yes,yes,fiber_optic,month-to-month,85.8
female,1,no,58,yes,no,fiber_optic,one_year,105.5
male,0,yes,30,yes,no,dsl,one_year,64.5
male,0,yes,6,yes,no,fiber_optic,month-to-month,69.8
female,0,yes,10,yes,no,fiber_optic,month-to-month,88.85
female,0,no,2,yes,no,fiber_optic,month-to-month,69.65
male,0,no,32,yes,no,dsl,one_year,70.5
female,0,no,3,yes,no,dsl,two_year,71.1
female,1,no,3,no,no,dsl,month-to-month,25.3
female,0,no,47,yes,no,dsl,two_year,19.65
male,0,no,1,yes,no,dsl,month-to-month,45.8
female,0,yes,72,yes,no,dsl,two_year,83.7
female,0,no,15,yes,yes,dsl,two_year,25.05
male,1,no,31,yes,yes,fiber_optic,month-to-month,90.7
female,0,no,1,yes,no,fiber_optic,month-to-month,70.15
male,0,no,10,yes,yes,dsl,month-to-month,24.0
male,0,no,9,yes,no,fiber_optic,month-to-month,80.8
male,0,no,71,yes,yes,fiber_optic,one_year,113.15
male,0,yes,71,yes,no,fiber_optic,two_year,100.2
female,0,yes,48,yes,no,dsl,two_year,19.55
male,0,yes,72,yes,no,dsl,two_year,68.4
male,0,yes,32,yes,no,fiber_optic,one_year,94.8
female,0,yes,9,yes,no,dsl,one_year,20.25
male,0,no,68,yes,yes,dsl,two_year,24.15
female,1,no,6,yes,no,dsl,month-to-month,19.5
male,0,no,18,yes,no,dsl,month-to-month,19.0
female,0,no,58,yes,yes,fiber_optic,one_year,107.75
male,0,no,17,yes,no,fiber_optic,month-to-month,76.65
male,0,yes,32,yes,no,dsl,month-to-month,19.45
male,0,no,29,yes,no,fiber_optic,month-to-month,98.8
male,0,no,15,yes,yes,dsl,month-to-month,58.6
female,0,yes,13,yes,no,dsl,month-to-month,63.15
male,0,no,8,yes,no,dsl,month-to-month,49.55
male,0,no,42,yes,yes,fiber_optic,one_year,99.0
male,0,yes,70,yes,yes,fiber_optic,two_year,98.3
female,0,no,2,no,no,dsl,month-to-month,34.7
female,0,yes,52,yes,yes,fiber_optic,one_year,95.7
female,0,yes,50,yes,no,fiber_optic,month-to-month,69.75
female,0,yes,35,no,no,dsl,two_year,46.35
female,0,no,46,yes,no,fiber_optic,two_year,104.4
male,1,no,19,yes,no,fiber_optic,month-to-month,95.9
female,0,no,2,yes,no,dsl,month-to-month,70.75
female,0,no,2,yes,yes,fiber_optic,month-to-month,74.9
male,0,no,6,yes,no,dsl,month-to-month,55.7
female,0,yes,1,yes,no,dsl,month-to-month,59.2
female,0,no,1,yes,no,dsl,month-to-month,20.4
male,0,yes,53,yes,yes,dsl,one_year,64.15
male,0,no,63,yes,no,fiber_optic,two_year,99.7
female,0,no,1,yes,no,dsl,month-to-month,19.9
female,0,yes,12,no,no,dsl,month-to-month,29.2
female,0,no,70,yes,no,dsl,two_year,19.45
male,0,no,45,yes,yes,fiber_optic,month-to-month,107.75
male,0,yes,2,yes,no,fiber_optic,month-to-month,89.55
female,0,no,7,yes,no,fiber_optic,month-to-month,75.15
female,0,no,20,no,no,dsl,month-to-month,24.9
male,0,no,54,yes,no,fiber_optic,two_year,109.75
female,0,yes,61,yes,yes,dsl,month-to-month,59.8
male,1,yes,46,yes,yes,fiber_optic,month-to-month,100.7
female,0,yes,8,yes,yes,dsl,month-to-month,55.75
female,0,yes,28,yes,yes,fiber_optic,one_year,90.45
male,0,no,72,yes,yes,fiber_optic,two_year,99.4
male,0,yes,55,yes,no,dsl,two_year,55.25
female,0,no,53,yes,yes,fiber_optic,one_year,106.95
female,0,no,25,yes,no,dsl,month-to-month,76.15
male,0,yes,23,yes,no,fiber_optic,month-to-month,99.85
female,0,no,12,yes,no,fiber_optic,month-to-month,98.9
female,0,no,14,yes,no,fiber_optic,month-to-month,71.0
male,1,no,71,no,no,dsl,two_year,46.35
male,0,yes,16,yes,yes,fiber_optic,month-to-month,90.8
male,0,no,4,no,no,dsl,month-to-month,42.4
female,0,yes,39,yes,no,fiber_optic,month-to-month,81.5
female,0,no,46,yes,no,dsl,two_year,21.1
female,0,no,24,yes,no,dsl,one_year,20.4
male,0,no,69,yes,yes,fiber_optic,one_year,99.5
male,0,no,19,yes,no,dsl,month-to-month,61.55
male,0,no,4,yes,no,dsl,month-to-month,20.7
female,0,no,55,yes,no,fiber_optic,month-to-month,81.55
female,0,yes,72,yes,no,dsl,two_year,19.75
female,0,no,68,yes,yes,fiber_optic,two_year,89.95
male,0,no,10,yes,no,dsl,month-to-month,56.75
female,0,yes,55,yes,no,fiber_optic,one_year,103.7
male,0,no,5,yes,no,dsl,month-to-month,20.35
male,0,no,1,no,no,dsl,month-to-month,24.4
male,0,no,23,yes,yes,fiber_optic,month-to-month,90.6
female,0,no,37,yes,yes,fiber_optic,month-to-month,78.95
male,0,yes,44,yes,yes,dsl,one_year,25.7
female,1,no,72,yes,yes,fiber_optic,two_year,111.65
male,0,yes,37,yes,no,dsl,one_year,19.8
male,0,no,1,yes,no,dsl,month-to-month,49.0
female,0,no,2,yes,no,dsl,month-to-month,49.2
female,0,yes,18,yes,no,dsl,one_year,20.15
female,0,no,34,yes,no,fiber_optic,month-to-month,73.95
male,0,no,69,yes,no,dsl,two_year,19.3
male,1,no,1,yes,no,fiber_optic,month-to-month,70.85
male,0,yes,23,yes,no,dsl,month-to-month,55.3
male,0,yes,70,no,no,dsl,one_year,60.35
male,0,yes,11,yes,no,fiber_optic,month-to-month,79.5
male,0,yes,15,yes,no,dsl,two_year,19.35
female,0,no,67,no,no,dsl,month-to-month,53.4
female,0,no,38,yes,yes,dsl,one_year,24.25
male,1,no,56,yes,no,dsl,two_year,85.65
male,0,no,46,no,no,dsl,two_year,60.75
male,0,no,4,yes,no,dsl,month-to-month,19.0
female,0,no,71,yes,yes,fiber_optic,two_year,109.25
female,0,yes,22,yes,yes,fiber_optic,month-to-month,75.8
female,0,no,25,no,no,dsl,one_year,61.05
female,0,no,30,yes,yes,fiber_optic,one_year,110.45
female,0,yes,55,yes,yes,fiber_optic,one_year,100.9
male,0,no,72,yes,yes,fiber_optic,two_year,115.8
female,0,no,7,yes,no,dsl,month-to-month,20.35
male,0,no,22,yes,no,fiber_optic,month-to-month,104.6
female,1,no,56,yes,yes,fiber_optic,two_year,99.9
male,0,no,4,yes,no,dsl,month-to-month,19.65
male,1,no,16,yes,no,fiber_optic,month-to-month,91.55
male,0,yes,34,yes,yes,fiber_optic,month-to-month,90.05
male,0,no,26,yes,no,fiber_optic,month-to-month,89.8
male,0,no,3,yes,no,fiber_optic,month-to-month,78.5
male,0,no,3,no,no,dsl,month-to-month,29.6
male,0,yes,23,yes,no,fiber_optic,one_year,86.8
male,0,no,31,yes,yes,dsl,one_year,79.3
male,0,yes,3,yes,no,dsl,month-to-month,54.7
female,1,no,33,yes,yes,fiber_optic,month-to-month,80.6
female,0,no,1,no,no,dsl,month-to-month,25.1
female,1,no,54,yes,yes,fiber_optic,one_year,101.5
female,0,yes,72,yes,yes,dsl,two_year,84.2
male,0,yes,5,yes,no,dsl,month-to-month,20.35
female,0,yes,8,yes,no,fiber_optic,month-to-month,83.55
male,0,no,1,yes,no,dsl,month-to-month,49.3
female,0,yes,41,yes,no,dsl,two_year,19.3
female,0,no,2,yes,yes,fiber_optic,month-to-month,96.0
female,0,no,6,yes,no,dsl,month-to-month,56.25
female,1,no,61,yes,yes,fiber_optic,month-to-month,94.2
female,1,no,50,yes,no,fiber_optic,month-to-month,71.05
male,0,no,71,yes,yes,dsl,two_year,24.5
male,0,no,54,yes,no,dsl,two_year,74.55
male,0,yes,46,yes,yes,dsl,one_year,24.9
male,1,no,72,yes,yes,fiber_optic,two_year,104.15
male,0,no,63,yes,no,dsl,two_year,86.7
female,1,no,20,yes,yes,fiber_optic,month-to-month,90.8
female,0,yes,16,yes,no,dsl,two_year,68.25
female,1,no,72,yes,yes,dsl,two_year,24.3
female,1,no,4,yes,yes,fiber_optic,month-to-month,83.25
female,0,yes,3,no,no,dsl,month-to-month,29.7
female,0,no,70,yes,yes,dsl,one_year,26.05
male,1,no,5,yes,no,fiber_optic,month-to-month,70.25
male,0,no,56,yes,yes,dsl,two_year,59.5
female,0,no,60,yes,yes,fiber_optic,month-to-month,105.9
male,0,yes,1,yes,no,dsl,month-to-month,48.75
male,0,no,7,no,no,dsl,one_year,24.35
female,0,yes,3,no,no,dsl,month-to-month,29.65
female,0,yes,28,yes,no,fiber_optic,one_year,70.4
female,0,yes,11,yes,no,dsl,month-to-month,19.7
female,1,no,49,yes,yes,fiber_optic,month-to-month,101.55
male,0,no,21,no,no,dsl,month-to-month,36.0
male,0,no,65,yes,yes,fiber_optic,month-to-month,109.15
female,0,yes,57,yes,no,dsl,two_year,20.1
male,0,no,54,yes,no,fiber_optic,one_year,105.4
male,0,no,43,yes,yes,fiber_optic,one_year,94.35
female,0,no,3,yes,no,fiber_optic,month-to-month,70.25
female,0,no,49,yes,no,dsl,one_year,20.7
male,0,yes,50,yes,yes,dsl,two_year,70.5
male,0,no,57,yes,no,dsl,month-to-month,55.7
female,0,yes,41,yes,yes,fiber_optic,one_year,101.6
male,1,no,5,yes,no,fiber_optic,month-to-month,89.5
female,1,no,32,yes,yes,fiber_optic,month-to-month,93.2
male,0,no,16,yes,no,dsl,month-to-month,20.0
male,0,no,63,yes,yes,fiber_optic,two_year,104.75
female,0,no,14,yes,yes,fiber_optic,month-to-month,80.45
female,0,no,69,yes,yes,fiber_optic,month-to-month,85.4
male,0,yes,72,yes,no,fiber_optic,two_year,105.5
male,1,no,1,yes,no,dsl,month-to-month,45.25
female,0,no,4,yes,yes,fiber_optic,month-to-month,80.15
male,0,no,45,no,no,dsl,one_year,42.3
female,0,no,29,yes,yes,fiber_optic,month-to-month,98.6
male,0,no,42,yes,yes,fiber_optic,month-to-month,100.3
female,0,no,72,yes,yes,fiber_optic,two_year,101.3
male,1,no,20,yes,yes,fiber_optic,month-to-month,107.05
male,1,yes,26,yes,yes,fiber_optic,month-to-month,105.75
male,0,yes,39,no,no,dsl,one_year,25.25
female,1,no,15,yes,yes,fiber_optic,month-to-month,89.85
male,0,no,7,yes,yes,dsl,month-to-month,23.5
female,0,no,23,yes,no,dsl,month-to-month,19.5
male,1,no,70,yes,yes,dsl,two_year,90.05
female,0,no,51,yes,yes,fiber_optic,one_year,98.85
male,0,yes,19,yes,yes,fiber_optic,month-to-month,103.3
male,1,no,2,yes,no,dsl,month-to-month,49.95
male,0,no,63,yes,no,fiber_optic,two_year,110.1
female,1,no,2,yes,no,fiber_optic,month-to-month,70.65
male,0,no,2,yes,no,dsl,one_year,19.3
female,0,no,23,yes,no,dsl,month-to-month,20.3
female,0,yes,64,yes,yes,fiber_optic,month-to-month,86.8
